video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t4_b,ensemble_topfrac0.2_thresh3,0,1,0.0711067834564317,4.777528408636556,254,254,1.8523669180204723
cecum_t4_b,ensemble_topfrac0.2_thresh3,1,2,0.09990509953779769,6.644436260753229,152,152,9.49403425734011
cecum_t4_b,ensemble_topfrac0.2_thresh3,2,3,0.2805560230238056,9.48645536081713,109,109,19.210764004860412
cecum_t4_b,ensemble_topfrac0.2_thresh3,3,4,1.7790194808915887,10.709674420975858,80,80,39.38846547179625
cecum_t4_b,ensemble_topfrac0.2_thresh3,4,5,1.808475655869549,13.917522761230444,65,65,38.842865422887215
cecum_t4_b,ensemble_topfrac0.2_thresh3,5,6,2.646751807297642,22.059430257576253,76,76,51.0374636040015
cecum_t4_b,ensemble_topfrac0.2_thresh3,6,7,0.31106043113103177,6.348790822503482,137,137,31.90311177165507
cecum_t4_b,ensemble_topfrac0.2_thresh3,7,8,0.07944067832683936,10.059482923786913,404,404,5.854049833530807
cecum_t4_b,ensemble_topfrac0.2_thresh3,8,9,0.07388808006062009,6.873156270447101,195,195,17.309160797396274
cecum_t4_b,ensemble_topfrac0.2_thresh3,9,10,0.574085768476235,8.147541825621168,113,113,26.17164205131384
cecum_t4_b,ensemble_topfrac0.2_thresh3,10,11,1.9595003110563378,13.890071784132441,89,89,51.21895071592996
cecum_t4_b,ensemble_topfrac0.2_thresh3,11,12,2.0437150356523204,15.205137705967978,86,86,35.27943355930429
cecum_t4_b,ensemble_topfrac0.2_thresh3,12,13,0.5517939471424151,9.087195556423447,110,110,20.134065475049532
cecum_t4_b,ensemble_topfrac0.2_thresh3,13,14,0.0,5.864785863685758,165,165,20.097682699735152
