video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_a,ensemble_topfrac0.7_thresh5,0,1,0.6653309645766685,40.07295346574918,335,335,26.827475274291526
cecum_t2_a,ensemble_topfrac0.7_thresh5,1,2,1.168791560532216,45.81172362295607,312,312,27.513266298986064
cecum_t2_a,ensemble_topfrac0.7_thresh5,2,3,0.6740451972550213,48.89614095637579,509,509,16.66379725648904
cecum_t2_a,ensemble_topfrac0.7_thresh5,3,4,0.5378345871814892,34.31819935860647,921,921,5.55742092168774
cecum_t2_a,ensemble_topfrac0.7_thresh5,4,5,0.0724280159043538,82.68602997999575,656,656,5.908841504577255
cecum_t2_a,ensemble_topfrac0.7_thresh5,5,6,0.9521252225271383,78.0818013203901,373,373,28.886881749205227
cecum_t2_a,ensemble_topfrac0.7_thresh5,6,7,1.5607478277501117,76.60515228067858,201,201,80.55280370717585
cecum_t2_a,ensemble_topfrac0.7_thresh5,7,8,0.5874697781745822,84.57949412868383,259,259,67.46268281784279
cecum_t2_a,ensemble_topfrac0.7_thresh5,8,9,0.3607298673026304,88.88025539378373,534,534,19.75311538394278
cecum_t2_a,ensemble_topfrac0.7_thresh5,9,10,0.2520314932391973,21.179707530752076,638,638,20.681134665616224
cecum_t2_a,ensemble_topfrac0.7_thresh5,10,11,0.5358530362210836,22.15296326094839,227,227,59.165799224341455
cecum_t2_a,ensemble_topfrac0.7_thresh5,11,12,0.3470431308395597,25.18555478779099,262,262,41.79769148083942
