video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t4_a,ensemble_topfrac0.2_thresh5,0,1,0.0,30.021778396024384,241,241,9.098942671170459
trans_t4_a,ensemble_topfrac0.2_thresh5,1,2,0.3620956896060408,29.698753594669444,90,90,55.5385913014741
trans_t4_a,ensemble_topfrac0.2_thresh5,2,3,0.3962578572875343,32.09080920203971,66,66,67.89532094284526
trans_t4_a,ensemble_topfrac0.2_thresh5,3,4,0.5395136544177338,35.062869153568776,59,59,80.10225862442617
trans_t4_a,ensemble_topfrac0.2_thresh5,4,5,0.11751411093309783,36.996694732787496,87,87,86.70476713217457
trans_t4_a,ensemble_topfrac0.2_thresh5,5,6,0.05886224483848234,42.649971521179005,209,209,29.53237811263027
trans_t4_a,ensemble_topfrac0.2_thresh5,6,7,0.5259849842266017,25.922756104333637,80,80,130.00945183724943
trans_t4_a,ensemble_topfrac0.2_thresh5,7,8,0.1219668542335694,28.907352085145373,150,150,45.354712061919805
trans_t4_a,ensemble_topfrac0.2_thresh5,8,9,0.21498961600047387,24.80626004445137,115,115,56.6990576333638
trans_t4_a,ensemble_topfrac0.2_thresh5,9,10,0.26727000700264225,25.945806891404132,62,62,50.302385721248385
trans_t4_a,ensemble_topfrac0.2_thresh5,10,11,0.0,16.91221110298294,475,475,22.917431965939002
trans_t4_a,ensemble_topfrac0.2_thresh5,11,12,0.06999829244464967,63.624112936946794,607,607,36.660136417453444
