video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_a,disk-lg,0,1,0.6712529122324127,40.2536136580149,206,206,25.565471268938715
cecum_t2_a,disk-lg,1,2,1.8076534940941174,38.75083478929871,239,239,22.298985653832368
cecum_t2_a,disk-lg,2,3,0.7774676331966366,47.50476041555469,364,364,13.931788673423029
cecum_t2_a,disk-lg,3,4,0.16451234133864243,69.09118190886169,631,631,4.713269223475934
cecum_t2_a,disk-lg,4,5,0.23416464411768184,78.05703471639862,472,472,3.794268345667096
cecum_t2_a,disk-lg,5,6,1.386645350753419,76.62016400502779,257,257,22.116046198299568
cecum_t2_a,disk-lg,6,7,7.228785502008858,79.30120013226289,142,142,8.746665613849157
cecum_t2_a,disk-lg,7,8,0.6364115213986903,86.17132315040477,155,155,68.05442839143802
cecum_t2_a,disk-lg,8,9,1.6017045511885393,83.27776881225091,386,386,5.758112751768334
cecum_t2_a,disk-lg,9,10,0.3290225530433607,20.24264185733689,401,401,21.670075880058267
cecum_t2_a,disk-lg,10,11,13.106324981675876,34.72062735960232,150,150,144.88666444386755
cecum_t2_a,disk-lg,11,12,0.5006423302246302,26.481257629401675,93,93,80.16867649127825
