video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t1_b,xfeat,0,1,0.7321701629546298,65.11392747718475,174,174,15.308376922982173
trans_t1_b,xfeat,1,2,0.6920757461380632,63.45053817747098,211,211,7.803816872927965
trans_t1_b,xfeat,2,3,0.9661224286377791,60.27854426824529,348,348,3.292516563513958
trans_t1_b,xfeat,3,4,0.1082488266357605,40.859273698616384,397,397,5.925303642019256
trans_t1_b,xfeat,4,5,2.258572170624166,27.417914850111902,267,267,14.978592022921395
trans_t1_b,xfeat,5,6,0.7478022963687333,43.03815627365504,193,193,11.799206857634934
trans_t1_b,xfeat,6,7,1.8243772357400725,38.31008817415751,152,152,15.302158223991604
trans_t1_b,xfeat,7,8,1.9470802716827018,20.63802879981663,194,194,18.087282718539093
trans_t1_b,xfeat,8,9,0.22606567685341256,44.77339045823576,296,296,2.462981382879553
trans_t1_b,xfeat,9,10,0.1331839455286164,82.02331300109985,519,519,10.60870649123414
trans_t1_b,xfeat,10,11,0.19062651380791054,82.96080469721996,359,359,11.188368122265043
trans_t1_b,xfeat,11,12,1.7150230752488027,82.89337119706823,342,342,7.988844427905642
trans_t1_b,xfeat,12,13,0.2313158166268573,58.903784083590814,269,269,3.8495866220044204
trans_t1_b,xfeat,13,14,0.09316414492971312,71.088816142956,319,319,3.1714079668832746
trans_t1_b,xfeat,14,15,0.13398834389875286,49.997630316854405,406,406,9.459142945700288
trans_t1_b,xfeat,15,16,0.1239003410438942,77.42937042437532,408,408,15.060733282000587
trans_t1_b,xfeat,16,17,0.1680013739007869,38.446635975198504,394,394,6.5285357935566335
trans_t1_b,xfeat,17,18,0.2755311238614477,36.003459688391565,294,294,5.610006950827189
trans_t1_b,xfeat,18,19,0.2500466050828914,30.557824607494364,351,351,5.82631836006706
trans_t1_b,xfeat,19,20,0.08120155291457504,45.011920077642976,335,335,5.368645468168898
trans_t1_b,xfeat,20,21,0.3397936292263955,51.51785490019119,291,291,7.056953020797438
trans_t1_b,xfeat,21,22,0.5650652049658071,57.419910995121135,296,296,9.281575521446072
trans_t1_b,xfeat,22,23,0.07514881527246622,6.652830871033016,252,252,10.916552589859382
