video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_a,gim-lg,0,1,0.28146749565410994,46.34041966660323,147,147,38.988017140375995
cecum_t2_a,gim-lg,1,2,0.5905405448153422,53.17433396640095,110,110,36.884164542531046
cecum_t2_a,gim-lg,2,3,1.157607199278061,56.83070272407917,203,203,24.650060811857593
cecum_t2_a,gim-lg,3,4,0.30926643961625117,59.531488946885624,536,536,6.101605745825229
cecum_t2_a,gim-lg,4,5,0.4317235738614362,87.36818544684226,320,320,10.707252847546373
cecum_t2_a,gim-lg,5,6,1.152499344655975,77.68999206660162,146,146,25.90251019134538
cecum_t2_a,gim-lg,6,7,0.7683088405360875,82.20097210263027,46,46,86.3952430055433
cecum_t2_a,gim-lg,7,8,3.0592325527335014,72.89694975879144,76,76,39.375223093258015
cecum_t2_a,gim-lg,8,9,0.31171792637795426,89.82205109439134,214,214,20.665461735517503
cecum_t2_a,gim-lg,9,10,0.834959558526558,15.949094795874348,275,275,21.58944754610076
cecum_t2_a,gim-lg,10,11,1.7703741474901926,20.318343990632062,47,47,63.980584448806496
cecum_t2_a,gim-lg,11,12,2.0379771528096358,31.92740585306852,88,88,33.95068904977527
