video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
sigmoid_t3_b,disk-lg,0,1,0.16563621745251733,67.59169312577443,392,392,2.3124461514672525
sigmoid_t3_b,disk-lg,1,2,0.22274674225941585,72.10191909057444,197,197,33.59838955464601
sigmoid_t3_b,disk-lg,2,3,0.1852912747072716,69.32208526153768,266,266,39.86131363924665
sigmoid_t3_b,disk-lg,3,4,0.17499504605759567,67.68315208713582,305,305,40.198103444310526
sigmoid_t3_b,disk-lg,4,5,0.29558706296406106,67.76920804741903,478,478,28.375687002145433
sigmoid_t3_b,disk-lg,5,6,0.27320270487862536,63.384487845090675,650,650,13.595948734665525
sigmoid_t3_b,disk-lg,6,7,0.10650534037414192,35.1328277142596,997,997,7.642129878017739
sigmoid_t3_b,disk-lg,7,8,0.2059671598632124,45.72279368859076,988,988,4.882984267204782
sigmoid_t3_b,disk-lg,8,9,0.20332598676846905,43.27514721476579,691,691,5.662994526573459
sigmoid_t3_b,disk-lg,9,10,0.1035352316392264,46.60421745933058,984,984,8.056431108943652
sigmoid_t3_b,disk-lg,10,11,0.05019676866604084,48.25056423028296,1106,1106,11.495406787909848
sigmoid_t3_b,disk-lg,11,12,0.21534052705694381,34.071256815653165,895,895,1.8179239618079437
sigmoid_t3_b,disk-lg,12,13,0.16033606114687005,31.45946569804194,688,688,15.479279914433505
sigmoid_t3_b,disk-lg,13,14,0.10025498938373527,26.807112711101247,483,483,28.89749387896107
sigmoid_t3_b,disk-lg,14,15,0.0889991961343314,23.051864561020025,407,407,24.84695041001566
sigmoid_t3_b,disk-lg,15,16,0.1415022179177497,16.638356465852432,383,383,10.4227242734052
sigmoid_t3_b,disk-lg,16,17,0.35979255565151325,19.046857287164325,489,489,9.168744647302775
