video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t1_b,disk-lg,0,1,2.634136225728143,78.62605655239,345,345,6.1166191372914565
cecum_t1_b,disk-lg,1,2,0.5063181384682734,61.9073826384142,297,297,24.524042503563386
cecum_t1_b,disk-lg,2,3,0.3705861948537084,63.90496914849521,317,317,18.527488612984822
cecum_t1_b,disk-lg,3,4,0.6994616925054132,76.96791650923171,439,439,4.993796734021333
cecum_t1_b,disk-lg,4,5,0.7907005948011538,39.253172017501676,337,337,15.863169516789199
cecum_t1_b,disk-lg,5,6,1.0291022283448161,37.451878270389706,267,267,20.290860488110553
cecum_t1_b,disk-lg,6,7,0.5264490175416634,35.79469182458211,297,297,22.193567384285828
cecum_t1_b,disk-lg,7,8,0.2471108900431584,47.36551956684758,462,462,5.8854324049558455
cecum_t1_b,disk-lg,8,9,0.35632013623565645,65.70376861488724,716,716,11.084656393039221
cecum_t1_b,disk-lg,9,10,0.2743209264139401,48.58047609621477,554,554,4.553416659216811
cecum_t1_b,disk-lg,10,11,0.6154056314638076,36.19856570771919,466,466,8.587326314638204
cecum_t1_b,disk-lg,11,12,0.38932470034172345,28.967865296301014,448,448,13.337842882496014
cecum_t1_b,disk-lg,12,13,0.2630054281553358,77.95507825545523,394,394,30.611029989287548
cecum_t1_b,disk-lg,13,14,0.33816517378018046,42.710280705500196,273,273,28.297553710336494
cecum_t1_b,disk-lg,14,15,0.6081625313945126,21.697195590399314,151,151,25.698244151827293
cecum_t1_b,disk-lg,15,16,7.793830589091456,75.40939795538961,249,249,43.34327079495256
cecum_t1_b,disk-lg,16,17,0.13880713713468512,11.487342888823992,599,599,11.603842594993662
cecum_t1_b,disk-lg,17,18,0.20185186652001996,12.53950682670526,215,215,51.76306522497966
cecum_t1_b,disk-lg,18,19,0.8086065052455124,14.445199768232609,90,90,25.20383104952346
cecum_t1_b,disk-lg,19,20,2.0473492928524055,5.011783119358414,189,189,39.41777715129764
cecum_t1_b,disk-lg,20,21,0.31551574110252273,46.89603528002867,242,242,39.33195813027304
cecum_t1_b,disk-lg,21,22,1.148595201825034,87.38829405174859,296,296,27.912842269093886
cecum_t1_b,disk-lg,22,23,4.165259213350154,54.029191589216424,214,214,5.469885178385148
cecum_t1_b,disk-lg,23,24,2.183573081415223,58.947375689730585,140,140,43.22480784534662
cecum_t1_b,disk-lg,24,25,2.7288389664753994,72.4629973684301,130,130,29.576623010559516
