video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_c,disk-lg,0,1,0.25986135168869395,73.86782366673873,773,773,2.7785287054261114
cecum_t2_c,disk-lg,1,2,0.20010407135058586,66.18768129965973,662,662,6.100605073824412
cecum_t2_c,disk-lg,2,3,0.16793396620315948,64.6105333854405,486,486,13.955025564015507
cecum_t2_c,disk-lg,3,4,0.557009827620154,68.01493381642246,328,328,15.602903476310823
cecum_t2_c,disk-lg,4,5,0.598750686007789,65.90326655674562,320,320,35.58722336658133
cecum_t2_c,disk-lg,5,6,0.34235737156082807,64.50257228066019,434,434,19.645520355133485
cecum_t2_c,disk-lg,6,7,0.2726426296910072,70.80918941897512,635,635,2.5256104236928265
cecum_t2_c,disk-lg,7,8,0.2366619144337147,88.58100727037774,519,519,3.2416914965947172
cecum_t2_c,disk-lg,8,9,0.47100282341047783,87.9364410199074,339,339,11.291888239424562
cecum_t2_c,disk-lg,9,10,0.49608948292681176,84.76271327159473,237,237,21.452191040073995
cecum_t2_c,disk-lg,10,11,0.7360928644666883,69.01727417405803,210,210,12.49674347170458
cecum_t2_c,disk-lg,11,12,0.5488634143890505,69.30241602441326,380,380,6.442472337433977
cecum_t2_c,disk-lg,12,13,0.6940149653143141,61.28141029652341,566,566,5.500013660174817
cecum_t2_c,disk-lg,13,15,0.33210395979862645,61.15783286572274,657,657,1.883069120986889
cecum_t2_c,disk-lg,15,16,0.13467612411906513,44.13755104008632,505,505,22.613205327290657
cecum_t2_c,disk-lg,16,17,0.20727655583237645,54.82890857172527,379,379,42.95151862466768
cecum_t2_c,disk-lg,17,18,0.23703161006973622,67.85074243435423,397,397,38.487838162853144
cecum_t2_c,disk-lg,18,19,0.20121997280365864,83.19463687731597,537,537,17.254591414017256
