video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
seq4,ensemble_topfrac0.3_thresh1,0,2,22.419338541048667,90.0,8,8,0.0
seq4,ensemble_topfrac0.3_thresh1,2,3,32.99376927469117,90.0,7,7,0.0
seq4,ensemble_topfrac0.3_thresh1,4,7,17.68763387197324,90.0,96,96,0.0
seq4,ensemble_topfrac0.3_thresh1,7,11,45.70010483714752,90.0,26,26,0.0
seq4,ensemble_topfrac0.3_thresh1,11,12,58.98082900184796,90.0,10,10,0.0
seq4,ensemble_topfrac0.3_thresh1,12,15,47.85929898111638,90.0,16,16,0.0
seq4,ensemble_topfrac0.3_thresh1,15,16,47.30734809647686,90.0,14,14,0.0
seq4,ensemble_topfrac0.3_thresh1,16,18,42.93065293475883,90.0,28,28,0.0
seq4,ensemble_topfrac0.3_thresh1,18,19,29.998213821025548,90.0,9,9,0.0
seq4,ensemble_topfrac0.3_thresh1,19,20,42.11657835259703,90.0,10,10,0.0
seq4,ensemble_topfrac0.3_thresh1,20,22,39.24389338319068,90.0,9,9,0.0
seq4,ensemble_topfrac0.3_thresh1,22,23,26.682549193260765,90.0,10,10,0.0
seq4,ensemble_topfrac0.3_thresh1,23,25,43.31612639901649,90.0,8,8,0.0
seq4,ensemble_topfrac0.3_thresh1,25,26,29.53081690764394,90.0,41,41,0.0
seq4,ensemble_topfrac0.3_thresh1,26,28,32.15006108120082,90.0,17,17,0.0
seq4,ensemble_topfrac0.3_thresh1,30,34,99.67143150805494,90.0,16,16,0.0
seq4,ensemble_topfrac0.3_thresh1,34,35,36.67616153214432,90.0,167,167,0.0
seq4,ensemble_topfrac0.3_thresh1,35,36,25.52720953085136,90.0,221,221,0.0
seq4,ensemble_topfrac0.3_thresh1,36,37,36.9714626697295,90.0,207,207,0.0
seq4,ensemble_topfrac0.3_thresh1,37,38,14.765553671046256,90.0,523,523,0.0
seq4,ensemble_topfrac0.3_thresh1,38,39,8.812126101792789,90.0,123,123,0.0
seq4,ensemble_topfrac0.3_thresh1,39,40,20.534204042969524,90.0,11,11,0.0
seq4,ensemble_topfrac0.3_thresh1,40,42,25.303451066872128,90.0,40,40,0.0
seq4,ensemble_topfrac0.3_thresh1,42,43,23.423743876242952,90.0,76,76,0.0
seq4,ensemble_topfrac0.3_thresh1,43,44,7.222936854276507,90.0,171,171,0.0
seq4,ensemble_topfrac0.3_thresh1,44,45,9.962234361278307,90.0,271,271,0.0
seq4,ensemble_topfrac0.3_thresh1,45,46,14.89199807643932,90.0,157,157,0.0
seq4,ensemble_topfrac0.3_thresh1,47,52,62.7721896662839,90.0,8,8,0.0
seq4,ensemble_topfrac0.3_thresh1,52,53,46.89381491284629,90.0,27,27,0.0
seq4,ensemble_topfrac0.3_thresh1,53,54,30.05029792161625,90.0,185,185,0.0
