video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t1_b,gim-lg,0,1,0.27804137266829554,63.795844951905885,235,235,20.314205381120388
cecum_t1_b,gim-lg,1,2,0.2639100954546616,59.311415474917716,219,219,30.071405074705634
cecum_t1_b,gim-lg,2,3,0.3494480318061913,59.224382695272645,237,237,20.502560570729507
cecum_t1_b,gim-lg,3,4,0.42790162805055476,76.12179404556701,408,408,6.566938808122586
cecum_t1_b,gim-lg,4,5,0.7156019669554776,33.92800629106853,254,254,19.899860310691096
cecum_t1_b,gim-lg,5,6,0.7357777417205837,34.289711379629594,227,227,29.20072966979123
cecum_t1_b,gim-lg,6,7,0.6066856292430838,36.59469914187718,305,305,23.702308815809193
cecum_t1_b,gim-lg,7,8,0.1551849211413139,41.47489121357101,459,459,7.840016137912144
cecum_t1_b,gim-lg,8,9,0.23818173423284178,40.73049698179452,837,837,8.307917564693543
cecum_t1_b,gim-lg,9,10,0.9044889254952079,74.07009265353398,513,513,2.9988487100964965
cecum_t1_b,gim-lg,10,11,0.2928512475983808,28.9293565582951,356,356,13.124120028041991
cecum_t1_b,gim-lg,11,12,0.38250693029134264,36.61189818463545,346,346,12.602234359039725
cecum_t1_b,gim-lg,12,13,0.6584090627120712,77.27186174716239,233,233,33.4130564143466
cecum_t1_b,gim-lg,13,14,1.052422892762913,41.403842150115615,221,221,36.35154877392198
cecum_t1_b,gim-lg,14,15,2.2456737216043443,12.192310435543927,155,155,41.62572068069048
cecum_t1_b,gim-lg,15,16,9.968238356551817,87.1130435373177,191,191,71.31483174173347
cecum_t1_b,gim-lg,16,17,0.16169867694799325,11.878103840722142,743,743,8.81035668424119
cecum_t1_b,gim-lg,17,18,0.2831958990276414,8.002659219780043,170,170,11.989654145963017
cecum_t1_b,gim-lg,18,19,1.045081664495709,21.634178824985074,108,108,29.720828527708903
cecum_t1_b,gim-lg,19,20,1.5664446220899275,11.389592839439786,115,115,43.23394108738381
cecum_t1_b,gim-lg,20,21,0.4144920210640828,47.38931176659121,131,131,38.88463927401136
cecum_t1_b,gim-lg,21,22,0.43064752488782476,79.77096581094675,140,140,24.799480230244523
cecum_t1_b,gim-lg,22,23,0.5991892922305863,18.054163356431843,161,161,55.699749491613694
cecum_t1_b,gim-lg,23,24,2.1025236662808764,55.21747811528631,86,86,35.840966791954166
cecum_t1_b,gim-lg,24,25,1.0517309610047354,58.040879912747634,75,75,43.18437975276902
