video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t4_a,xfeat,0,1,1.3449847174249392,87.17072388026328,66,66,20.46655513459506
cecum_t4_a,xfeat,1,2,3.6771381723024925,45.585712665634134,140,140,3.3309955457132623
cecum_t4_a,xfeat,2,3,2.0364372246869893,74.0010501939412,196,196,2.5131571389216347
cecum_t4_a,xfeat,3,5,3.1788863839414803,26.478363997198873,51,51,25.15323079690287
cecum_t4_a,xfeat,5,6,4.7770359655462205,59.006183992400416,75,75,30.34431313179176
cecum_t4_a,xfeat,6,7,0.5955381308073007,26.099967845275156,299,299,4.293689479264846
cecum_t4_a,xfeat,7,8,3.4381713552619924,73.37811827461745,96,96,21.922507680117064
cecum_t4_a,xfeat,8,9,12.886228785637137,43.84989742947724,48,48,196.7620648596801
cecum_t4_a,xfeat,9,10,4.5585968321298385,32.7264174489691,61,61,37.326000995807355
cecum_t4_a,xfeat,10,11,4.945969757485166,34.74423615743903,81,81,6.8458527681873464
cecum_t4_a,xfeat,11,12,1.073549113784627,86.51029019196821,216,216,4.39132050662305
cecum_t4_a,xfeat,12,13,3.6311124229424374,52.941293605496455,125,125,17.673455705333705
cecum_t4_a,xfeat,13,14,5.1801311508500385,36.651841272066456,68,68,10.422681766179442
