video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t4_a,ensemble_topfrac0.3_thresh1,0,1,0.0,30.406330159730736,371,371,9.402830400315816
trans_t4_a,ensemble_topfrac0.3_thresh1,1,2,0.37220341446578287,29.65370385637376,135,135,50.10807034136902
trans_t4_a,ensemble_topfrac0.3_thresh1,2,3,0.3668356407907648,32.33396963975332,100,100,68.22359113993251
trans_t4_a,ensemble_topfrac0.3_thresh1,3,4,0.4937202835940874,35.1650744031891,89,89,79.71430708732089
trans_t4_a,ensemble_topfrac0.3_thresh1,4,5,0.05973523134842464,37.13715097686675,131,131,79.83061768748432
trans_t4_a,ensemble_topfrac0.3_thresh1,5,6,0.04987727206408292,42.78252724398486,318,318,28.802228913150447
trans_t4_a,ensemble_topfrac0.3_thresh1,6,7,0.4532236106049534,26.035688137268583,120,120,126.09607852015944
trans_t4_a,ensemble_topfrac0.3_thresh1,7,8,0.09997242793523249,28.72106386584139,228,228,45.54573122498919
trans_t4_a,ensemble_topfrac0.3_thresh1,8,9,0.1951303424769833,24.668290745851927,178,178,57.264256710136955
trans_t4_a,ensemble_topfrac0.3_thresh1,9,10,0.16967311781079436,26.29626502241062,94,94,56.142279323716906
trans_t4_a,ensemble_topfrac0.3_thresh1,10,11,0.0,17.552102101145433,740,740,23.54787263953432
trans_t4_a,ensemble_topfrac0.3_thresh1,11,12,0.10386283706417165,82.48119339050332,952,952,25.419217304834515
