video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t1_b,xfeat,0,1,0.6462577391190673,55.48565817423881,179,179,14.512623155085606
cecum_t1_b,xfeat,1,2,0.6607612966774901,60.63935584739311,150,150,20.673701673110784
cecum_t1_b,xfeat,2,3,2.19568245335082,83.44198545254474,147,147,5.0326127238121785
cecum_t1_b,xfeat,3,4,0.6240295965102035,83.22677791167766,217,217,4.998701328319204
cecum_t1_b,xfeat,4,5,2.9407305564703936,89.56647089438884,134,134,5.178785585962572
cecum_t1_b,xfeat,5,6,1.324471266061464,46.38588106972229,155,155,16.585977017744064
cecum_t1_b,xfeat,6,7,1.3446168433205132,44.26598875133704,147,147,6.4593412862986535
cecum_t1_b,xfeat,7,8,1.7119228814048455,79.82076400504211,264,264,17.534389934071154
cecum_t1_b,xfeat,8,9,0.35605132964208874,81.29992103182921,410,410,8.446246443601003
cecum_t1_b,xfeat,9,10,0.67779459977738,71.68873887774471,267,267,1.9936758972935993
cecum_t1_b,xfeat,10,11,1.1089613265077818,48.321130955371245,173,173,5.220942579484793
cecum_t1_b,xfeat,11,12,2.3484481747646146,72.29495820981555,196,196,7.371410679199225
cecum_t1_b,xfeat,12,13,1.3515867658946874,82.34506628105468,183,183,17.75621099640476
cecum_t1_b,xfeat,13,14,0.25878941088461443,46.575825687112875,177,177,24.402683358066344
cecum_t1_b,xfeat,14,15,1.9072546171341465,39.805179954668205,155,155,12.766257510816784
cecum_t1_b,xfeat,15,16,1.2463354697253917,24.3937347081503,228,228,18.759694512196376
cecum_t1_b,xfeat,16,17,0.18518993058537037,2.8289325076991707,460,460,4.46603441447226
cecum_t1_b,xfeat,17,18,0.46306697325669277,18.04815960442929,207,207,14.16067621158979
cecum_t1_b,xfeat,18,19,0.30477103538573885,10.779522405329164,115,115,36.522713196659915
cecum_t1_b,xfeat,19,20,0.43877262992273947,22.661744200017512,104,104,46.91107656971114
cecum_t1_b,xfeat,20,21,3.407271294989669,25.67690464666125,143,143,72.26821375382323
cecum_t1_b,xfeat,21,22,0.6262302360284947,76.88626011787463,134,134,13.599800120508823
cecum_t1_b,xfeat,22,23,1.057862569712341,16.435156710434118,80,80,45.28553611020666
cecum_t1_b,xfeat,23,24,0.7830514246596526,47.581468795198504,84,84,60.02382227501674
cecum_t1_b,xfeat,24,25,0.7720507251821466,56.32880995012036,134,134,45.61712830369145
