video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t2_a,ensemble_topfrac0.7_thresh3,0,1,0.09648416008602748,68.34355612905665,95,95,40.27978432290391
trans_t2_a,ensemble_topfrac0.7_thresh3,1,2,38.98681998051454,69.85562964675482,23,23,534.1083511384468
trans_t2_a,ensemble_topfrac0.7_thresh3,2,3,0.16276781396215945,58.685837214772185,192,192,35.86059188989237
trans_t2_a,ensemble_topfrac0.7_thresh3,3,4,0.0,33.68207087167741,1838,1838,24.584790386140053
trans_t2_a,ensemble_topfrac0.7_thresh3,4,5,0.06761578035889626,49.97302164482896,1903,1903,27.370998625463894
trans_t2_a,ensemble_topfrac0.7_thresh3,5,6,0.061543240915758565,79.32754174937905,1904,1904,28.327605829997186
