video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
seq3,disk-lg,0,1,0.29261320884539976,90.0,1357,1357,0.0
seq3,disk-lg,1,2,0.190861534772521,90.0,1356,1356,0.0
seq3,disk-lg,2,5,1.7670614671029359,90.0,398,398,0.0
seq3,disk-lg,5,7,52.03132533301911,90.0,10,10,0.0
seq3,disk-lg,7,10,23.509969421805216,90.0,101,101,0.0
seq3,disk-lg,10,11,37.98997890520913,90.0,19,19,0.0
seq3,disk-lg,11,15,16.663723783544857,90.0,54,54,0.0
seq3,disk-lg,15,16,21.81490736123351,90.0,17,17,0.0
seq3,disk-lg,17,18,23.45501876408778,90.0,64,64,0.0
seq3,disk-lg,18,19,17.06807681956125,90.0,38,38,0.0
seq3,disk-lg,19,20,2.3616844789265867,90.0,251,251,0.0
seq3,disk-lg,21,24,73.70759489097732,90.0,6,6,0.0
seq3,disk-lg,24,25,22.582213793323216,90.0,63,63,0.0
seq3,disk-lg,25,28,31.36351508957664,90.0,56,56,0.0
seq3,disk-lg,28,30,68.39720539231881,90.0,6,6,0.0
seq3,disk-lg,30,31,5.739406062197748,90.0,28,28,0.0
seq3,disk-lg,31,32,29.790916758800808,90.0,39,39,0.0
seq3,disk-lg,32,35,36.586970738458184,90.0,6,6,0.0
seq3,disk-lg,38,40,22.005615000455,90.0,8,8,0.0
seq3,disk-lg,40,41,24.41286315911889,90.0,23,23,0.0
seq3,disk-lg,44,47,34.032076923442986,90.0,67,67,0.0
seq3,disk-lg,47,48,29.383450881007192,90.0,27,27,0.0
seq3,disk-lg,55,59,155.52513611420287,90.0,6,6,0.0
seq3,disk-lg,60,64,49.38522133649534,90.0,11,11,0.0
seq3,disk-lg,65,69,24.58108008386355,90.0,16,16,0.0
seq3,disk-lg,69,71,23.167996278717563,90.0,6,6,0.0
seq3,disk-lg,71,72,10.315180117024346,90.0,69,69,0.0
seq3,disk-lg,76,77,3.6942995670723033,90.0,58,58,0.0
seq3,disk-lg,77,81,6.599987299111052,90.0,10,10,0.0
seq3,disk-lg,81,82,18.98777978304524,90.0,137,137,0.0
seq3,disk-lg,84,88,13.83144535040408,90.0,68,68,0.0
seq3,disk-lg,88,91,21.521730854234082,90.0,322,322,0.0
seq3,disk-lg,92,97,18.94969482989776,90.0,89,89,0.0
seq3,disk-lg,101,102,24.456886780055438,90.0,10,10,0.0
seq3,disk-lg,103,104,5.2952533903588455,90.0,34,34,0.0
seq3,disk-lg,105,106,8.899834964574923,90.0,83,83,0.0
seq3,disk-lg,106,107,28.703955301739445,90.0,134,134,0.0
seq3,disk-lg,107,108,13.198652827191724,90.0,64,64,0.0
seq3,disk-lg,109,110,9.880165243771382,90.0,27,27,0.0
seq3,disk-lg,110,111,9.375223754066507,90.0,60,60,0.0
seq3,disk-lg,112,113,12.042811784627505,90.0,75,75,0.0
seq3,disk-lg,113,114,14.43642923110908,90.0,198,198,0.0
seq3,disk-lg,114,115,10.691078950706267,90.0,8,8,0.0
seq3,disk-lg,115,116,23.51352728113768,90.0,188,188,0.0
seq3,disk-lg,116,117,29.762699295999386,90.0,15,15,0.0
seq3,disk-lg,117,121,29.91150527907471,90.0,10,10,0.0
seq3,disk-lg,121,122,33.00007291841704,90.0,114,114,0.0
seq3,disk-lg,122,123,36.03082738561674,90.0,43,43,0.0
seq3,disk-lg,126,127,141.2200687814396,90.0,8,8,0.0
seq3,disk-lg,127,128,48.69283773401835,90.0,7,7,0.0
seq3,disk-lg,129,130,17.08478651583153,90.0,182,182,0.0
seq3,disk-lg,134,135,8.580243852377768,90.0,198,198,0.0
seq3,disk-lg,135,136,136.71475810992177,90.0,9,9,0.0
seq3,disk-lg,140,141,6.770257075568879,90.0,260,260,0.0
seq3,disk-lg,141,144,41.07520419558707,90.0,179,179,0.0
seq3,disk-lg,145,146,31.33678324568652,90.0,238,238,0.0
seq3,disk-lg,146,147,19.560817089915254,90.0,221,221,0.0
seq3,disk-lg,147,151,90.09757799666015,90.0,6,6,0.0
seq3,disk-lg,151,152,19.56469612176019,90.0,120,120,0.0
seq3,disk-lg,154,155,140.93909832417424,90.0,7,7,0.0
seq3,disk-lg,155,156,9.489986710183505,90.0,60,60,0.0
