video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_b,ensemble_topfrac0.2_thresh1,0,1,0.1839510771089483,58.55845357301504,188,188,7.70898734748298
cecum_t2_b,ensemble_topfrac0.2_thresh1,1,2,0.30037838247107473,74.83448086316591,180,180,2.2136677849528845
cecum_t2_b,ensemble_topfrac0.2_thresh1,2,3,0.3953799106769531,69.73491007286458,172,172,2.2807706141423414
cecum_t2_b,ensemble_topfrac0.2_thresh1,3,4,0.2001653884679675,53.68983362641518,156,156,2.064929855709045
cecum_t2_b,ensemble_topfrac0.2_thresh1,4,5,1.5946490229553576,81.69187002715242,173,173,6.137746466761348
cecum_t2_b,ensemble_topfrac0.2_thresh1,5,6,0.12113657738692198,65.89646258174407,199,199,2.744794583779938
cecum_t2_b,ensemble_topfrac0.2_thresh1,6,8,0.8014195416291404,58.257662665515106,204,204,3.882305080673671
cecum_t2_b,ensemble_topfrac0.2_thresh1,8,9,0.1745605740929203,72.85210005717057,355,355,6.392417883472498
cecum_t2_b,ensemble_topfrac0.2_thresh1,9,10,0.09585169604173413,82.49667402541613,344,344,4.24211281893026
cecum_t2_b,ensemble_topfrac0.2_thresh1,10,11,0.2995657579603135,63.855556368968486,256,256,4.293070622775181
cecum_t2_b,ensemble_topfrac0.2_thresh1,11,12,0.06574478916945481,67.50099458366553,202,202,8.28386795797215
cecum_t2_b,ensemble_topfrac0.2_thresh1,12,13,0.30261719406552834,60.61259724296822,170,170,15.518261519719438
cecum_t2_b,ensemble_topfrac0.2_thresh1,13,14,0.13452882007349415,59.18513630003405,162,162,23.99660846824435
cecum_t2_b,ensemble_topfrac0.2_thresh1,14,15,0.1882759095983021,52.83429804823681,187,187,16.99299864670591
cecum_t2_b,ensemble_topfrac0.2_thresh1,15,16,0.0,56.01208235584244,250,250,7.599884764717154
cecum_t2_b,ensemble_topfrac0.2_thresh1,16,17,0.1802714312988369,58.0075122350729,336,336,3.1828816293586626
cecum_t2_b,ensemble_topfrac0.2_thresh1,17,18,0.18482792121232722,61.467526823003745,386,386,9.44435621731961
cecum_t2_b,ensemble_topfrac0.2_thresh1,18,19,0.15624342190852042,62.40262694335122,259,259,4.2244045381830935
cecum_t2_b,ensemble_topfrac0.2_thresh1,19,20,0.23764235299133252,58.811944823519404,167,167,23.75868558613283
cecum_t2_b,ensemble_topfrac0.2_thresh1,20,21,0.5762871510590108,68.04500562968165,117,117,20.659758438258546
cecum_t2_b,ensemble_topfrac0.2_thresh1,21,22,0.7252051998771701,65.0192573348976,117,117,27.643302455788977
cecum_t2_b,ensemble_topfrac0.2_thresh1,22,23,0.316915940217296,62.61103897053735,118,118,30.59917490596118
cecum_t2_b,ensemble_topfrac0.2_thresh1,23,24,0.4519422536667984,59.311525446779605,143,143,24.720190561177525
cecum_t2_b,ensemble_topfrac0.2_thresh1,24,25,0.48140940590017,57.22188491798101,180,180,15.20312189660501
cecum_t2_b,ensemble_topfrac0.2_thresh1,25,26,0.83810080149991,50.49511491601795,230,230,3.322385485815292
cecum_t2_b,ensemble_topfrac0.2_thresh1,26,27,0.4478060216516438,77.68023643508626,302,302,2.3526094909459956
cecum_t2_b,ensemble_topfrac0.2_thresh1,27,28,0.06884753484620496,80.43732882066402,404,404,9.682886233344012
cecum_t2_b,ensemble_topfrac0.2_thresh1,28,29,0.2585724514437692,83.44242259276783,292,292,6.194854232367904
cecum_t2_b,ensemble_topfrac0.2_thresh1,29,30,0.07289833550960857,84.09990894086901,212,212,13.219255109820082
cecum_t2_b,ensemble_topfrac0.2_thresh1,30,31,0.19904474088168736,82.03910990792778,170,170,26.627495861144396
cecum_t2_b,ensemble_topfrac0.2_thresh1,31,32,1.2900189381270721,75.90927732092317,136,136,20.694639594854785
cecum_t2_b,ensemble_topfrac0.2_thresh1,32,33,1.7332832034854615,70.03899314353782,120,120,16.381318445219133
cecum_t2_b,ensemble_topfrac0.2_thresh1,33,34,0.5440075527847992,70.91431668897458,161,161,21.32512092681538
cecum_t2_b,ensemble_topfrac0.2_thresh1,34,35,0.5541606815809127,66.96668793485655,212,212,9.005780451623691
cecum_t2_b,ensemble_topfrac0.2_thresh1,35,36,0.4447856995571353,63.02270424261224,251,251,2.100552253615489
cecum_t2_b,ensemble_topfrac0.2_thresh1,36,37,0.662949951734615,21.995827658934815,323,323,4.941924273415477
