video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t2_a,gim-lg,0,1,2.371808296948804,66.19198355263678,65,65,39.75905208574049
trans_t2_a,gim-lg,1,2,29.575419992820233,53.390094705354215,26,26,372.17104758675333
trans_t2_a,gim-lg,2,3,10.95532124698232,61.51985856969304,106,106,127.11742141670399
trans_t2_a,gim-lg,3,4,0.0,45.46505061632545,826,826,26.492406905418658
trans_t2_a,gim-lg,4,5,0.06848126050570652,52.535383694180425,849,849,18.953151858362403
trans_t2_a,gim-lg,5,6,0.05703172424547656,69.50822975923688,842,842,27.189091533795086
