video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t4_a,xfeat,0,1,0.2082515591484948,26.776091198957175,259,259,3.496037219177648
trans_t4_a,xfeat,1,2,6.832028907811074,67.22480720880164,122,122,79.91882118405815
trans_t4_a,xfeat,2,3,0.644835549884226,30.783417294570672,49,49,41.50907467751125
trans_t4_a,xfeat,3,4,0.6204712969966234,36.804957721681205,39,39,49.7141351365231
trans_t4_a,xfeat,4,5,8.770027958198247,9.357570904534038,43,43,137.8836129832929
trans_t4_a,xfeat,5,6,0.5743036048119152,44.826484285195356,140,140,17.660756984491115
trans_t4_a,xfeat,6,7,12.2188352667481,30.949075203038966,38,38,262.3437603702928
trans_t4_a,xfeat,7,8,0.8496670495556542,32.51159354112177,94,94,37.2470429997491
trans_t4_a,xfeat,8,9,0.933251388116696,20.184048013768823,89,89,30.310243917902916
trans_t4_a,xfeat,9,10,1.886638893706473,21.85700607668642,111,111,41.409203741362425
trans_t4_a,xfeat,10,11,0.0,19.368391055593552,450,450,13.753388829715016
