video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_c,ensemble_topfrac0.7_thresh1,0,1,0.2562398525267535,73.82389715508903,1132,1132,2.2516930410114036
cecum_t2_c,ensemble_topfrac0.7_thresh1,1,2,0.23002108258030338,66.68840618157137,939,939,4.793708364319297
cecum_t2_c,ensemble_topfrac0.7_thresh1,2,3,0.32174448957797697,64.93433918826732,675,675,11.530381228306082
cecum_t2_c,ensemble_topfrac0.7_thresh1,3,4,0.09540497989566873,67.7061394156062,469,469,13.471855636012553
cecum_t2_c,ensemble_topfrac0.7_thresh1,4,5,0.5570039478067424,65.69583347604694,503,503,17.821166106057543
cecum_t2_c,ensemble_topfrac0.7_thresh1,5,6,0.36244394361217386,64.08610936565535,735,735,11.491198465241155
cecum_t2_c,ensemble_topfrac0.7_thresh1,6,7,0.2847781018248601,69.02831765939591,1186,1186,2.0099382833695136
cecum_t2_c,ensemble_topfrac0.7_thresh1,7,8,0.22955868765889514,87.48821540380264,1014,1014,2.7442371375604138
cecum_t2_c,ensemble_topfrac0.7_thresh1,8,9,0.41061211492588506,88.84640337775551,630,630,7.990944870991596
cecum_t2_c,ensemble_topfrac0.7_thresh1,9,10,0.5254761718535121,87.17931760408156,501,501,13.04708385550961
cecum_t2_c,ensemble_topfrac0.7_thresh1,10,11,0.3612257943485624,76.47483220046426,456,456,13.284549336454463
cecum_t2_c,ensemble_topfrac0.7_thresh1,11,12,0.2093634265465304,58.790992212752286,571,571,7.327718748075031
cecum_t2_c,ensemble_topfrac0.7_thresh1,12,13,0.1878392745361605,41.974256067036755,802,802,3.151926251286125
cecum_t2_c,ensemble_topfrac0.7_thresh1,13,15,0.385656742803587,63.79236031300155,1003,1003,1.7797098655459258
cecum_t2_c,ensemble_topfrac0.7_thresh1,15,16,0.2571126010719971,43.01487307144321,750,750,16.38194039443203
cecum_t2_c,ensemble_topfrac0.7_thresh1,16,17,0.3794794333794485,52.741644075391854,603,603,27.452857690957995
cecum_t2_c,ensemble_topfrac0.7_thresh1,17,18,0.3341833993598889,70.37363456566231,629,629,27.444545011774903
cecum_t2_c,ensemble_topfrac0.7_thresh1,18,19,0.23293164427211313,83.91079394757003,775,775,14.81419125942383
