video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t2_a,xfeat,0,1,2.8019010245108356,19.97012539022794,171,171,15.897329738637891
cecum_t2_a,xfeat,1,2,3.20337429008116,17.658547313266773,131,131,13.343603721243468
cecum_t2_a,xfeat,2,3,1.8894754150603896,21.811351128373147,214,214,5.251063446994998
cecum_t2_a,xfeat,3,4,0.1428898019559117,63.10176949053441,378,378,4.283746545776172
cecum_t2_a,xfeat,4,5,0.36570409308165175,78.84060754437492,261,261,2.1419906314465855
cecum_t2_a,xfeat,5,6,0.769573297613099,87.03086688691275,157,157,29.56103512916647
cecum_t2_a,xfeat,6,7,1.7454008595059316,75.75526275170502,105,105,64.854451352748
cecum_t2_a,xfeat,7,8,0.7670089983123926,81.98703290124949,150,150,56.402316704983825
cecum_t2_a,xfeat,8,9,0.5050846125631776,86.4280411874437,234,234,13.01501283950145
cecum_t2_a,xfeat,9,10,0.862659158570412,25.327253262658804,318,318,12.944326989871804
cecum_t2_a,xfeat,10,11,1.1816621425742786,19.87706572184829,151,151,65.7306088435845
cecum_t2_a,xfeat,11,12,0.581798990397643,25.968466908331088,219,219,34.405927775659805
