video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
seq4,gim-lg,0,3,28.76138347592539,90.0,20,20,0.0
seq4,gim-lg,4,7,13.186594548136576,90.0,93,93,0.0
seq4,gim-lg,7,12,20.191350062502266,90.0,94,94,0.0
seq4,gim-lg,12,15,43.28966601898637,90.0,7,7,0.0
seq4,gim-lg,15,18,17.641337579621606,90.0,16,16,0.0
seq4,gim-lg,18,19,35.86141432783677,90.0,11,11,0.0
seq4,gim-lg,19,20,66.80544587935168,90.0,13,13,0.0
seq4,gim-lg,20,21,18.4322470225926,90.0,12,12,0.0
seq4,gim-lg,21,23,26.0159935674068,90.0,10,10,0.0
seq4,gim-lg,23,25,69.12091385220437,90.0,10,10,0.0
seq4,gim-lg,25,26,24.507596851165946,90.0,26,26,0.0
seq4,gim-lg,26,27,50.42544768364529,90.0,6,6,0.0
seq4,gim-lg,27,30,37.06884184273102,90.0,24,24,0.0
seq4,gim-lg,30,34,101.88234247309684,90.0,17,17,0.0
seq4,gim-lg,34,35,36.36790127252826,90.0,193,193,0.0
seq4,gim-lg,35,36,25.458664714415967,90.0,217,217,0.0
seq4,gim-lg,36,37,37.37547477259909,90.0,147,147,0.0
seq4,gim-lg,37,40,30.9782482400566,90.0,49,49,0.0
seq4,gim-lg,40,43,29.936151673774987,90.0,14,14,0.0
seq4,gim-lg,43,45,8.580134635871065,90.0,65,65,0.0
seq4,gim-lg,45,46,14.70099226382674,90.0,107,107,0.0
seq4,gim-lg,47,52,62.433080189464626,90.0,20,20,0.0
seq4,gim-lg,52,53,52.08159413757104,90.0,40,40,0.0
seq4,gim-lg,53,54,32.21871303220603,90.0,149,149,0.0
seq4,gim-lg,54,58,66.689261228338,90.0,14,14,0.0
seq4,gim-lg,60,61,29.324889494045934,90.0,9,9,0.0
seq4,gim-lg,61,62,32.134203577705804,90.0,20,20,0.0
seq4,gim-lg,62,63,20.248289264982326,90.0,9,9,0.0
seq4,gim-lg,63,64,61.46640500671102,90.0,85,85,0.0
seq4,gim-lg,64,66,83.75079167488653,90.0,61,61,0.0
seq4,gim-lg,66,68,96.1611358183714,90.0,68,68,0.0
seq4,gim-lg,68,69,16.019807276102963,90.0,35,35,0.0
seq4,gim-lg,69,70,22.933057060035164,90.0,14,14,0.0
seq4,gim-lg,70,71,15.699428432613965,90.0,14,14,0.0
seq4,gim-lg,71,72,8.391332276114747,90.0,30,30,0.0
seq4,gim-lg,72,73,31.703963649305166,90.0,9,9,0.0
seq4,gim-lg,73,75,19.315254883744235,90.0,42,42,0.0
seq4,gim-lg,75,76,14.437671134363589,90.0,17,17,0.0
seq4,gim-lg,76,77,24.804805108914444,90.0,15,15,0.0
seq4,gim-lg,83,84,31.649140739720156,90.0,16,16,0.0
seq4,gim-lg,86,89,55.18184260469926,90.0,7,7,0.0
seq4,gim-lg,90,93,42.57680593030953,90.0,21,21,0.0
seq4,gim-lg,93,95,39.00497579160321,90.0,12,12,0.0
seq4,gim-lg,95,96,42.43351172628124,90.0,19,19,0.0
seq4,gim-lg,96,97,36.429294569564725,90.0,22,22,0.0
seq4,gim-lg,97,98,26.21514170744722,90.0,152,152,0.0
seq4,gim-lg,98,100,36.24570076604517,90.0,24,24,0.0
seq4,gim-lg,100,101,36.76132810649503,90.0,69,69,0.0
seq4,gim-lg,101,106,175.9223357352631,90.0,9,9,0.0
seq4,gim-lg,107,108,6.528870185716803,90.0,73,73,0.0
seq4,gim-lg,109,111,178.80936041739162,90.0,6,6,0.0
seq4,gim-lg,111,112,16.707808084742737,90.0,21,21,0.0
seq4,gim-lg,112,113,12.060295433496051,90.0,88,88,0.0
seq4,gim-lg,113,114,4.925540496870259,90.0,50,50,0.0
seq4,gim-lg,114,115,2.3207229326797885,90.0,45,45,0.0
seq4,gim-lg,115,116,10.622498850491967,90.0,43,43,0.0
seq4,gim-lg,116,117,106.17812096998192,90.0,6,6,0.0
seq4,gim-lg,119,120,28.510075351237827,90.0,51,51,0.0
seq4,gim-lg,121,122,62.99830063598558,90.0,10,10,0.0
seq4,gim-lg,123,124,73.53889335074079,90.0,12,12,0.0
seq4,gim-lg,124,126,41.80617481746204,90.0,6,6,0.0
seq4,gim-lg,126,127,46.93561610287216,90.0,9,9,0.0
seq4,gim-lg,128,129,53.89306817668564,90.0,9,9,0.0
seq4,gim-lg,129,130,40.38454021069806,90.0,6,6,0.0
seq4,gim-lg,130,131,8.56415702007496,90.0,23,23,0.0
seq4,gim-lg,131,133,50.61008653139402,90.0,15,15,0.0
seq4,gim-lg,133,134,114.92116123804692,90.0,7,7,0.0
seq4,gim-lg,136,137,35.88324527462585,90.0,29,29,0.0
seq4,gim-lg,137,138,18.823300862351054,90.0,22,22,0.0
seq4,gim-lg,138,140,50.89380715117312,90.0,13,13,0.0
seq4,gim-lg,141,144,115.08548281464076,90.0,11,11,0.0
seq4,gim-lg,148,149,18.043210962109995,90.0,52,52,0.0
seq4,gim-lg,149,152,42.312280522194,90.0,8,8,0.0
seq4,gim-lg,152,153,6.96844281765538,90.0,18,18,0.0
seq4,gim-lg,154,157,23.44217902036208,90.0,16,16,0.0
seq4,gim-lg,157,158,35.97267333226173,90.0,40,40,0.0
