video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t1_b,ensemble_topfrac0.2_thresh3,0,1,0.14252400710526464,52.47025728570791,127,127,19.797053137840997
trans_t1_b,ensemble_topfrac0.2_thresh3,1,2,0.18086850825574763,51.71514645393087,168,168,7.719452083040716
trans_t1_b,ensemble_topfrac0.2_thresh3,2,3,0.05315586362109888,59.95478316151205,226,226,5.311301809562764
trans_t1_b,ensemble_topfrac0.2_thresh3,3,4,0.0,29.63631662948228,296,296,15.273280937581696
trans_t1_b,ensemble_topfrac0.2_thresh3,4,5,0.09207019120165182,39.612587906971065,176,176,1.9178171983641654
trans_t1_b,ensemble_topfrac0.2_thresh3,5,6,0.21071874038219784,39.188568717778146,135,135,13.054632271816441
trans_t1_b,ensemble_topfrac0.2_thresh3,6,7,0.23046148625434804,37.50401572956118,100,100,12.270166105365053
trans_t1_b,ensemble_topfrac0.2_thresh3,7,8,0.12942623545619747,41.03829092473065,135,135,21.18532323641468
trans_t1_b,ensemble_topfrac0.2_thresh3,8,9,0.11067449985904372,38.683891884720104,248,248,2.636640670486887
trans_t1_b,ensemble_topfrac0.2_thresh3,9,11,0.13349120766761297,81.69161968627631,297,297,11.840643179390957
trans_t1_b,ensemble_topfrac0.2_thresh3,11,12,0.06638810739043971,60.96749461626516,268,268,3.5341050475821034
trans_t1_b,ensemble_topfrac0.2_thresh3,12,13,0.1298226707008668,63.417333090956674,224,224,4.110735367204189
trans_t1_b,ensemble_topfrac0.2_thresh3,13,14,0.09511751621731769,70.77404052122613,293,293,8.306556528427164
trans_t1_b,ensemble_topfrac0.2_thresh3,14,15,0.06480885145410195,64.08830740502593,369,369,33.40647581349809
trans_t1_b,ensemble_topfrac0.2_thresh3,15,16,0.10522980401132555,37.61171406481267,412,412,17.247238886062544
trans_t1_b,ensemble_topfrac0.2_thresh3,16,17,0.07574942313935049,47.338882880594205,347,347,13.037885670787535
trans_t1_b,ensemble_topfrac0.2_thresh3,17,18,0.10726231363517057,45.987689285874545,317,317,13.149009364583804
trans_t1_b,ensemble_topfrac0.2_thresh3,18,19,0.6160830588945639,38.15896024065888,335,335,8.598345411171957
trans_t1_b,ensemble_topfrac0.2_thresh3,19,20,0.12157187721518486,46.97446046021337,324,324,10.808894352154267
trans_t1_b,ensemble_topfrac0.2_thresh3,20,21,0.16348854062860346,39.585009483809344,304,304,11.861343852823849
trans_t1_b,ensemble_topfrac0.2_thresh3,21,22,0.17662633810259515,42.1726184769141,335,335,11.901774254056798
trans_t1_b,ensemble_topfrac0.2_thresh3,22,23,0.1328244955604614,4.819447703282495,315,315,20.89550109104556
