video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
sigmoid_t2_a,disk-lg,0,1,0.24933095503206845,1.2258174967015931,222,222,60.428202734613485
sigmoid_t2_a,disk-lg,1,2,0.5023395900624306,1.699967271626455,306,306,105.32683058283892
sigmoid_t2_a,disk-lg,2,3,0.29385991449689913,0.959948811389411,440,440,76.00984560287546
sigmoid_t2_a,disk-lg,3,4,0.30651320501887047,3.2930057770385917,598,598,40.73870990760778
sigmoid_t2_a,disk-lg,4,5,0.22851211220338227,11.003441916484887,553,553,14.532798687330402
sigmoid_t2_a,disk-lg,5,6,0.2973732859788422,13.765072795957343,401,401,17.55943556106304
sigmoid_t2_a,disk-lg,6,7,0.6228219837443304,9.896078005360708,350,350,57.717198338529116
sigmoid_t2_a,disk-lg,7,8,0.36208459181174574,9.378852978123918,437,437,64.08979155655022
sigmoid_t2_a,disk-lg,8,9,0.5288412415853451,10.031511323470902,451,451,74.18320432365452
sigmoid_t2_a,disk-lg,9,10,0.119922092225287,9.018811474506,493,493,62.005211067679355
sigmoid_t2_a,disk-lg,10,11,0.11752798497251349,9.083023527432907,482,482,42.96538829401062
sigmoid_t2_a,disk-lg,11,12,0.11592845193851381,12.227902626235156,654,654,31.894377174460605
sigmoid_t2_a,disk-lg,12,13,0.09796668069491611,12.55377589690814,792,792,16.98873885886216
sigmoid_t2_a,disk-lg,13,14,0.14109345556602765,17.144839864535744,860,860,3.0368983909562957
sigmoid_t2_a,disk-lg,14,15,0.10022864061160265,23.710603974033013,1014,1014,13.136426573865464
