video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t4_a,ensemble_topfrac0.2_thresh5,0,1,2.2134046689213225,77.12787142889152,26,26,12.007017793919514
cecum_t4_a,ensemble_topfrac0.2_thresh5,1,2,1.5961523140619793,42.826678946670214,49,49,18.691284986599307
cecum_t4_a,ensemble_topfrac0.2_thresh5,2,3,1.0484365567583114,24.327845058129295,115,115,5.25238983192223
cecum_t4_a,ensemble_topfrac0.2_thresh5,3,4,0.5113949411245753,63.12615766934482,107,107,8.090270676517576
cecum_t4_a,ensemble_topfrac0.2_thresh5,4,5,5.153673362951473,69.07625546223807,36,36,14.020355725345306
cecum_t4_a,ensemble_topfrac0.2_thresh5,5,6,0.20852215529906457,26.252187339502292,50,50,80.97716414630162
cecum_t4_a,ensemble_topfrac0.2_thresh5,6,7,0.5662776709017594,20.870122516972785,267,267,9.447115969297329
cecum_t4_a,ensemble_topfrac0.2_thresh5,7,8,0.11407982652947364,22.49270074184257,63,63,68.69483905470824
cecum_t4_a,ensemble_topfrac0.2_thresh5,8,9,2.6054131666412057,29.278693391938877,11,11,22.980014978191146
cecum_t4_a,ensemble_topfrac0.2_thresh5,9,10,7.905383963322469,48.11457870397352,14,14,10.21394891981498
cecum_t4_a,ensemble_topfrac0.2_thresh5,10,11,4.02513082077135,78.85426140707473,24,24,42.04290446292535
cecum_t4_a,ensemble_topfrac0.2_thresh5,11,12,0.4992920079432031,76.94707279042406,146,146,14.928869151055583
cecum_t4_a,ensemble_topfrac0.2_thresh5,12,13,0.7571161756856103,84.8835179496467,43,43,21.328477486117947
cecum_t4_a,ensemble_topfrac0.2_thresh5,13,14,1.6001434666005483,70.69222028135336,20,20,72.15602518105533
cecum_t4_a,ensemble_topfrac0.2_thresh5,14,15,4.050650018536861,74.87031337053719,53,53,4.799427772629644
