video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
seq2,xfeat,0,1,3.612964586480939,90.0,138,138,0.0
seq2,xfeat,1,2,9.481911855225853,90.0,72,72,0.0
seq2,xfeat,2,5,22.777710969340745,90.0,20,20,0.0
seq2,xfeat,5,6,24.18309317396912,90.0,17,17,0.0
seq2,xfeat,6,7,35.821129616875886,90.0,10,10,0.0
seq2,xfeat,7,8,34.81468374479658,90.0,12,12,0.0
seq2,xfeat,8,9,55.406758823224145,90.0,19,19,0.0
seq2,xfeat,9,10,16.511348854064913,90.0,58,58,0.0
seq2,xfeat,10,11,23.010126357310273,90.0,59,59,0.0
seq2,xfeat,11,12,22.998517942982613,90.0,16,16,0.0
seq2,xfeat,12,15,55.653646462461644,90.0,7,7,0.0
seq2,xfeat,15,16,148.34708455177596,90.0,6,6,0.0
seq2,xfeat,16,17,120.398690395635,90.0,6,6,0.0
seq2,xfeat,17,18,18.197001233200254,90.0,25,25,0.0
seq2,xfeat,18,19,41.09078436031987,90.0,22,22,0.0
seq2,xfeat,19,20,14.20609722554764,90.0,32,32,0.0
seq2,xfeat,20,21,11.781693406998201,90.0,11,11,0.0
seq2,xfeat,21,22,24.461898413033484,90.0,17,17,0.0
seq2,xfeat,22,23,19.048854771419023,90.0,9,9,0.0
seq2,xfeat,23,24,9.643288863188266,90.0,27,27,0.0
seq2,xfeat,24,25,16.442515005619086,90.0,22,22,0.0
seq2,xfeat,25,26,35.36283803187144,90.0,9,9,0.0
seq2,xfeat,26,27,27.736785010768955,90.0,18,18,0.0
seq2,xfeat,27,28,6.8181267343813845,90.0,20,20,0.0
seq2,xfeat,28,29,32.14693435286874,90.0,14,14,0.0
seq2,xfeat,29,31,13.213322521797709,90.0,6,6,0.0
seq2,xfeat,31,32,9.554482225066264,90.0,90,90,0.0
seq2,xfeat,32,33,6.363980466711355,90.0,91,91,0.0
seq2,xfeat,33,34,88.62586201260252,90.0,7,7,0.0
seq2,xfeat,34,35,56.80904971282162,90.0,8,8,0.0
seq2,xfeat,35,36,23.963294058268186,90.0,127,127,0.0
seq2,xfeat,36,37,71.8882564492434,90.0,17,17,0.0
seq2,xfeat,37,39,54.79348634327625,90.0,18,18,0.0
seq2,xfeat,39,40,19.126971982256265,90.0,9,9,0.0
seq2,xfeat,40,41,38.31427785735001,90.0,8,8,0.0
seq2,xfeat,41,42,121.84795874654799,90.0,6,6,0.0
seq2,xfeat,42,43,51.31630582766169,90.0,7,7,0.0
seq2,xfeat,43,44,76.45417070397926,90.0,6,6,0.0
seq2,xfeat,44,45,21.949680467817675,90.0,17,17,0.0
seq2,xfeat,45,46,19.238756053457838,90.0,12,12,0.0
seq2,xfeat,46,47,13.717776125737476,90.0,10,10,0.0
seq2,xfeat,47,48,33.307007955950404,90.0,10,10,0.0
seq2,xfeat,48,50,144.49949370548592,90.0,6,6,0.0
seq2,xfeat,50,51,97.01627525047697,90.0,16,16,0.0
seq2,xfeat,51,52,17.429566711895927,90.0,18,18,0.0
seq2,xfeat,52,53,28.923790159857834,90.0,13,13,0.0
seq2,xfeat,53,54,70.15215098521702,90.0,6,6,0.0
seq2,xfeat,54,55,47.91011923254249,90.0,13,13,0.0
seq2,xfeat,55,56,119.18422872353898,90.0,6,6,0.0
seq2,xfeat,56,58,30.399288513895343,90.0,7,7,0.0
seq2,xfeat,58,59,20.08604114813867,90.0,11,11,0.0
seq2,xfeat,59,60,11.226256965392448,90.0,8,8,0.0
seq2,xfeat,60,61,54.86608595611956,90.0,14,14,0.0
seq2,xfeat,61,62,14.441672617885464,90.0,19,19,0.0
seq2,xfeat,62,63,4.39965289734618,90.0,13,13,0.0
seq2,xfeat,63,64,49.64070394378495,90.0,11,11,0.0
seq2,xfeat,64,65,27.20720611898582,90.0,39,39,0.0
seq2,xfeat,65,66,24.227522493740988,90.0,33,33,0.0
seq2,xfeat,66,67,47.68267675246853,90.0,30,30,0.0
seq2,xfeat,67,68,32.011457521885795,90.0,47,47,0.0
seq2,xfeat,68,69,33.0423891223814,90.0,59,59,0.0
seq2,xfeat,69,70,27.416437710982443,90.0,58,58,0.0
seq2,xfeat,70,71,6.174397496504205,90.0,100,100,0.0
seq2,xfeat,71,72,23.969173603429883,90.0,68,68,0.0
seq2,xfeat,72,73,31.43082247475503,90.0,51,51,0.0
seq2,xfeat,73,74,54.02545291808858,90.0,13,13,0.0
seq2,xfeat,74,75,44.949496934604475,90.0,12,12,0.0
seq2,xfeat,75,76,33.11404689224448,90.0,22,22,0.0
seq2,xfeat,76,77,52.4196997263593,90.0,11,11,0.0
seq2,xfeat,77,78,5.164194064601502,90.0,29,29,0.0
seq2,xfeat,78,79,2.5794204981950104,90.0,36,36,0.0
seq2,xfeat,79,80,61.07955415279943,90.0,13,13,0.0
seq2,xfeat,80,81,31.58717699663346,90.0,7,7,0.0
seq2,xfeat,81,82,5.253822328401391,90.0,11,11,0.0
seq2,xfeat,82,83,14.475055575333299,90.0,23,23,0.0
seq2,xfeat,83,84,58.24488803856367,90.0,7,7,0.0
seq2,xfeat,84,85,17.825138425299702,90.0,37,37,0.0
seq2,xfeat,85,86,23.677822276903218,90.0,7,7,0.0
seq2,xfeat,86,87,96.20096130487184,90.0,6,6,0.0
seq2,xfeat,87,88,63.41655458291822,90.0,27,27,0.0
seq2,xfeat,88,89,41.35408801883839,90.0,18,18,0.0
seq2,xfeat,89,90,17.45912742366931,90.0,88,88,0.0
seq2,xfeat,90,91,17.064885496815346,90.0,59,59,0.0
