video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t3_a,disk-lg,0,1,0.09393020477004757,71.60467283757002,1056,1056,26.160884263129546
cecum_t3_a,disk-lg,1,2,0.3686816960552235,70.15259877079207,622,622,3.480430314389959
cecum_t3_a,disk-lg,2,3,0.7614577133738097,65.30159866554544,374,374,19.248524959109965
cecum_t3_a,disk-lg,3,4,0.8065470462612299,67.76086371637454,279,279,42.07004939975589
cecum_t3_a,disk-lg,4,5,1.0936480131263298,66.12732198631906,374,374,15.601686931416744
cecum_t3_a,disk-lg,5,6,0.5150306530073423,65.22866112843116,604,604,2.9860164758230505
cecum_t3_a,disk-lg,6,7,0.07183132726734542,67.30189146458389,909,909,23.290790003304366
cecum_t3_a,disk-lg,7,8,0.2034470281301765,42.55744083634967,473,473,8.784676322721914
cecum_t3_a,disk-lg,8,9,0.20051900574737874,42.439141146348994,349,349,38.94262313972551
cecum_t3_a,disk-lg,9,10,0.07421660119954315,26.987373143473437,1006,1006,10.970728077381509
cecum_t3_a,disk-lg,10,11,0.09097284829776113,15.215939341624026,943,943,15.222600118998676
cecum_t3_a,disk-lg,11,12,0.04795697502420866,7.310723025611721,912,912,12.965152882338536
cecum_t3_a,disk-lg,12,13,0.06437969224377331,18.932711900031585,930,930,20.04514742570706
cecum_t3_a,disk-lg,13,15,0.1082935819810528,31.170661657892946,523,523,8.6148372641449
cecum_t3_a,disk-lg,15,16,0.5778967140000768,31.99300923451938,295,295,50.92526927444031
cecum_t3_a,disk-lg,16,17,0.06455574550734017,77.937763056475,989,989,23.599896473669393
cecum_t3_a,disk-lg,17,18,0.948207423624524,35.09759263915505,512,512,3.424565524384858
cecum_t3_a,disk-lg,18,19,1.080621055506603,34.22372323657266,364,364,28.238155396178616
cecum_t3_a,disk-lg,19,20,0.5503151620079115,34.985226110224424,341,341,22.183827105888426
cecum_t3_a,disk-lg,20,21,0.5267592425242238,33.271022048345706,602,602,11.381853117120116
cecum_t3_a,disk-lg,21,22,0.14612525271068744,65.42452567815025,838,838,16.740457132853987
cecum_t3_a,disk-lg,22,23,1.0197855012206014,66.94542636493814,282,282,30.590077275731804
cecum_t3_a,disk-lg,23,24,0.830159225572506,67.97666496493247,476,476,5.367229042769833
