video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t4_b,xfeat,0,1,0.14348472713893867,48.590528743588315,493,493,19.865259919088643
trans_t4_b,xfeat,1,2,0.319279134622793,2.422804381360872,388,388,11.213683235632274
trans_t4_b,xfeat,2,3,0.1480603391384538,36.74831165435284,335,335,11.73627127905488
trans_t4_b,xfeat,3,4,1.2148579631069987,32.128801587650095,370,370,8.759518005871879
trans_t4_b,xfeat,4,5,0.31240797666154624,47.088840528441104,362,362,20.864632533062814
trans_t4_b,xfeat,5,6,0.2521229470457232,28.535475960219397,350,350,9.96368051277174
trans_t4_b,xfeat,6,7,0.23099807440560155,33.829974800109525,340,340,6.029279887335997
trans_t4_b,xfeat,7,8,0.5536134626272634,39.61569810980182,331,331,5.102742899695197
trans_t4_b,xfeat,8,9,0.25379790320823786,11.05651785698392,383,383,5.098050118658035
trans_t4_b,xfeat,9,10,0.2870340641764195,15.056674895320931,383,383,11.515609453963089
trans_t4_b,xfeat,10,11,0.3697100557345839,44.152492481102705,412,412,19.88330238500717
trans_t4_b,xfeat,11,13,1.5352553301529723,61.46444966772908,208,208,11.360823147420735
trans_t4_b,xfeat,13,14,1.3453419879321606,31.00960786540365,197,197,14.293743467975913
trans_t4_b,xfeat,14,15,2.2920465664049825,80.41825746254725,170,170,10.568306452164338
trans_t4_b,xfeat,15,16,0.15021602807137285,27.955301998865803,207,207,4.431935311169772
trans_t4_b,xfeat,16,17,0.15865426811411013,27.15363469042941,293,293,9.828584119514813
trans_t4_b,xfeat,17,18,0.0,29.76830163694753,347,347,21.579721313135007
