video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t4_a,disk-lg,0,1,0.0,30.994017284992236,651,651,9.765594312771471
trans_t4_a,disk-lg,1,2,0.5818407772729687,30.25669635832193,287,287,57.260823295707375
trans_t4_a,disk-lg,2,3,0.3650407335252715,33.75765654864005,236,236,102.22054799303261
trans_t4_a,disk-lg,3,4,0.37099752886498993,34.83796888801004,222,222,108.17375520062798
trans_t4_a,disk-lg,4,5,0.07310869605903886,36.82648213012247,340,340,72.68000283235827
trans_t4_a,disk-lg,5,6,0.17142243359824927,43.048122735395644,751,751,27.71785554484911
trans_t4_a,disk-lg,6,7,0.27280527330453036,26.80830672586081,326,326,117.41998565713048
trans_t4_a,disk-lg,7,8,0.11495040872216125,29.244082662323176,518,518,53.15534028354021
trans_t4_a,disk-lg,8,9,0.43006297964754886,25.07717413852958,413,413,74.44473444972103
trans_t4_a,disk-lg,9,10,0.6331839981284636,28.688408932224426,132,132,95.26859957303482
trans_t4_a,disk-lg,10,11,0.0,15.068112189464346,1280,1280,20.036578455618308
trans_t4_a,disk-lg,11,12,0.10077212690753024,82.87812870931215,1428,1428,21.929589336300072
