video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t4_a,gim-lg,0,1,2.439236032598602,75.85437326152166,63,63,10.963546156415775
cecum_t4_a,gim-lg,1,2,4.36991235849033,46.554299119745394,72,72,10.008844358409014
cecum_t4_a,gim-lg,2,3,0.4417038029255786,32.661911460574046,178,178,15.634013500636854
cecum_t4_a,gim-lg,3,4,2.0846383200044896,62.26784630278377,189,189,4.4023785511335625
cecum_t4_a,gim-lg,4,5,5.00220830340427,66.9271987837549,42,42,11.65077075591361
cecum_t4_a,gim-lg,5,6,7.708982691324156,62.02850114722051,55,55,21.82435586057974
cecum_t4_a,gim-lg,6,7,0.5436352220664786,22.29418136527876,504,504,7.225361341632454
cecum_t4_a,gim-lg,7,8,0.6451722581094561,26.183544193238706,78,78,66.93123380219909
cecum_t4_a,gim-lg,8,9,11.09522594643441,54.42153957056489,9,9,88.34905347351103
cecum_t4_a,gim-lg,9,10,8.217058547410412,39.749686429564456,12,12,6.442057241551925
cecum_t4_a,gim-lg,10,11,5.71728732467152,77.69105968361522,44,44,63.911356590998636
cecum_t4_a,gim-lg,11,12,0.7007106319696659,80.98565083000607,201,201,9.76813487441707
cecum_t4_a,gim-lg,12,13,0.6496392699810547,83.4679623463095,90,90,25.386132172327038
cecum_t4_a,gim-lg,13,14,1.945308627376743,85.26693182516519,35,35,37.50921327012519
cecum_t4_a,gim-lg,14,15,2.375763868315815,72.63954114100613,66,66,31.908808791906914
