video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
trans_t4_b,gim-lg,0,2,0.3245924261374293,38.09578869759014,431,431,12.828735545993467
trans_t4_b,gim-lg,2,3,0.22763708277212827,42.84453317144524,409,409,14.553395674927016
trans_t4_b,gim-lg,3,4,0.10156100670729414,34.11632740502245,462,462,17.220196438437558
trans_t4_b,gim-lg,4,5,0.17063142839534604,49.7101663583457,521,521,35.66341111756851
trans_t4_b,gim-lg,5,6,0.3198815198196063,27.880056352299434,441,441,18.041473792593084
trans_t4_b,gim-lg,6,7,0.15666490448198356,21.75945182707101,385,385,11.610076391672825
trans_t4_b,gim-lg,7,8,0.23251697472707145,21.56708371519746,384,384,11.162858302334563
trans_t4_b,gim-lg,8,9,0.23491169054410432,23.29727975725102,451,451,12.83823537805831
trans_t4_b,gim-lg,9,10,0.08622881257456837,10.917396001146962,531,531,13.591018915771436
trans_t4_b,gim-lg,10,11,0.18208869672321987,35.46830414926434,487,487,15.466365958904598
trans_t4_b,gim-lg,11,12,0.382070540765896,50.452328566221674,342,342,19.400117688190363
trans_t4_b,gim-lg,12,13,2.1678509715564602,77.7640959083013,199,199,18.80107949955769
trans_t4_b,gim-lg,13,14,0.6459841591754628,46.87783345010257,164,164,8.385227153804632
trans_t4_b,gim-lg,14,15,1.3332528392595817,32.92009048504408,131,131,4.764694866341547
trans_t4_b,gim-lg,15,16,5.444334222514762,78.95980331865134,154,154,24.91213708830487
trans_t4_b,gim-lg,16,17,0.2989710751762728,28.111052913610713,197,197,22.5405301217919
trans_t4_b,gim-lg,17,18,1.9654940475702605,74.66426259992853,296,296,29.23829156795359
trans_t4_b,gim-lg,18,19,0.7371458667258037,78.56363824689902,399,399,52.910606008280936
