video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,0,1,0.03905903337791111,69.25686913683079,148,148,2.2911339342227386
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,1,2,0.2162204255348488,69.75675534098379,93,93,9.688044672068706
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,2,3,0.19386368758071365,69.38203635848623,102,102,43.48137183647473
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,3,4,0.21763732979830105,68.40450291959861,118,118,57.64436123721062
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,4,5,0.34403740444311187,67.70646115053974,172,172,35.3442581083762
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,5,6,0.29370997640950836,63.35009328128989,222,222,15.570208642462788
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,6,7,0.09932395277109267,36.55477852370654,369,369,8.760642673266682
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,7,8,0.19576432009322375,43.445533306074935,351,351,7.420697690361331
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,8,9,0.19072308087176387,41.85856176984498,251,251,7.039183870758791
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,9,10,0.10676874735576293,46.713136592783464,342,342,11.469943580679377
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,10,11,0.0,47.54970188720103,433,433,17.810337201954262
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,11,12,0.18760239662658032,34.508455118072675,320,320,1.6593230418447056
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,12,13,0.11937300637411281,31.433975229757408,241,241,21.53523990233918
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,13,14,0.12856534601665434,27.02802099287237,174,174,36.63795152160499
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,14,15,0.08532172441202633,22.52064895867052,151,151,28.443005460171133
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,15,16,0.10861675631235751,17.228710868534463,158,158,7.252207764160166
sigmoid_t3_b,ensemble_topfrac0.2_thresh5,16,17,0.0940334248161575,19.40705961896784,201,201,7.649663826229182
