video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
desc_t4_a,ensemble_topfrac0.3_thresh1,0,1,0.14735956625452468,27.899461926360754,46,46,62.85923576269905
desc_t4_a,ensemble_topfrac0.3_thresh1,1,2,0.3012310819763118,55.73141996725386,111,111,72.1737996293798
desc_t4_a,ensemble_topfrac0.3_thresh1,2,3,0.5326339728827055,53.97120726031459,68,68,87.02200663211454
desc_t4_a,ensemble_topfrac0.3_thresh1,3,4,0.48183515022801254,53.15742794977041,163,163,33.270876459539366
