video,matcher,frame_start,frame_end,rotation_error_deg,translation_error_deg,num_matches,num_inliers,mean_reprojection_error_px
cecum_t1_a,ensemble_topfrac0.2_thresh3,0,2,69.23819162661302,78.02621760970875,7,7,1379.461302794611
cecum_t1_a,ensemble_topfrac0.2_thresh3,2,3,0.9172207489094364,74.96976347406896,63,63,31.299673544277123
cecum_t1_a,ensemble_topfrac0.2_thresh3,3,4,2.6183505268017817,56.04613058706748,75,75,26.582005368999774
cecum_t1_a,ensemble_topfrac0.2_thresh3,4,5,2.553924772719368,62.30430073921046,74,74,23.770667619114928
cecum_t1_a,ensemble_topfrac0.2_thresh3,5,6,0.1831288036269773,65.48307369405599,104,104,13.755441655184907
cecum_t1_a,ensemble_topfrac0.2_thresh3,6,9,19.724543668278827,33.428964154079246,12,12,120.96242339963317
